8.658892005,52085,2
8.700600005,30315,2
8.742308005,91330,2
8.784016005,30860,2
8.825724005,51060,2
8.867432005,34190,2
8.909140005,93445,2
8.950848005,32485,2
8.992556005,54100,2
9.034264005,29490,2
9.075972005,97540,2
9.117680005,31035,2
9.159388005,53040,2
9.201096005,32030,2
9.242804005,91920,2
9.284512005,31315,2
9.326220005,52790,2
9.367928005,29335,2
9.409636005,97615,2
9.451344005,32725,2
9.493052005,53150,2
9.534760005,30085,2
9.576468005,85020,2
9.618176005,31280,2
9.659884005,53555,2
9.701592005,30930,2
9.743300005,86340,2
9.785008005,31165,2
9.826716005,52350,2
9.868424005,31005,2
9.910132005,77730,2
9.951840005,33265,2
9.993548005,52350,2
10.03525601,35020,2
10.07696401,65795,2
10.11867201,33940,2
10.16038001,56125,2
10.20208801,40675,2
10.24379601,50000,2
10.28550401,42190,2
10.32721201,1056320,2
10.36892001,8835,2
10.41062801,5600,2
10.45233601,92610,2
10.49404401,6870,2
10.53575201,12090,2
10.57746001,9080,2
10.61916801,72260,2
10.66087601,6690,2
10.70258401,13030,2
10.74429201,7965,2
10.78600001,72960,2
10.82770801,8215,2
10.86941601,12140,2
10.91112401,6445,2
10.95283201,66780,2
10.99454001,7305,2
11.03624801,11590,2
11.07795601,6940,2
11.11966401,60500,2
11.16137201,6465,2
11.20308001,11740,2
11.24478801,6010,2
11.28649601,55965,2
11.32820401,6865,2
11.36991201,54495,2
11.41162001,7775,2
11.45332801,19075,2
11.49503601,6370,2
11.53674401,73835,2
11.57845201,8630,2
11.62016001,16875,2
11.66186801,7090,2
11.70357601,63230,2
11.74528401,6535,2
11.78699201,15720,2
11.82870001,6450,2
11.87040801,53595,2
11.91211601,7520,2
11.95382401,18410,2
11.99553201,6315,2
12.03724001,50150,2
12.07894801,8595,2
12.12065601,17280,2
12.16236401,9025,2
12.20407201,51510,2
12.24578001,7670,2
12.28748801,17895,2
12.32919601,8165,2
12.37090401,43495,2
12.41261201,10905,2
12.45432001,15270,2
12.49602801,8630,2
12.53773601,31550,2
12.57944401,9625,2
12.62115201,13875,2
12.66286001,8455,2
12.70456801,20460,2
12.74627601,12750,2
12.78798401,21490,2
12.82969201,1160815,2
12.87140001,5440,2
12.91310801,1515,2
12.95481601,208725,2
12.99652401,2000,2
13.03823201,5785,2
13.07994001,3340,2
13.12164801,116320,2
13.16335601,2730,2
13.20506401,4130,2
13.24677201,1910,2
13.28848001,68175,2
13.33018801,2815,2
13.37189601,4290,2
13.41360401,1270,2
13.45531201,65440,2
13.49702001,2060,2
13.53872801,690,2
13.58043601,23445,2
13.62214401,2090,2
13.66385201,1150,2
13.70556001,24645,2
13.74726801,1125,2
13.78897601,3715,2
13.83068401,1035,2
13.87239201,59100,2
13.91410001,1815,2
13.95580801,3970,2
13.99751601,925,2
14.03922401,71165,2
14.08093201,1180,2
14.12264001,3140,2
14.16434801,1235,2
14.20605601,46045,2
14.24776401,1105,2
14.28947201,2755,2
14.33118001,995,2
14.37288801,36340,2
14.41459601,1155,2
14.45630401,2220,2
14.49801201,1165,2
14.53972001,28855,2
14.58142801,870,2
14.62313601,2310,2
14.66484401,925,2
14.70655201,21870,2
14.74826001,1560,2
14.78996801,4640,2
14.83167601,4000,2
14.87338401,74385,2
14.91509201,3030,2
14.95680001,4455,2
14.99850801,2690,2
