7.310911005,1275,1
7.332244005,1235,1
7.353577005,1285,1
7.374910005,1275,1
7.396243005,1285,1
7.417576005,1285,1
7.438909005,1250,1
7.460242005,1320,1
7.481575005,1295,1
7.502908005,1400,1
7.524241005,1235,1
7.545574005,1250,1
7.566907005,1270,1
7.588240005,1365,1
7.609573005,1385,1
7.630906005,1285,1
7.652239005,1230,1
7.673572005,1260,1
7.694905005,1310,1
7.716238005,1290,1
7.737571005,1300,1
7.758904005,1385,1
7.780237005,1310,1
7.801570005,1260,1
7.822903005,1235,1
7.844236005,1275,1
7.865569005,1940,1
7.886902005,1190,1
7.908235005,1195,1
7.929568005,1275,1
7.950901005,1205,1
7.972234005,1265,1
7.993567005,1200,1
8.014900005,1240,1
8.036233005,1285,1
8.057566005,1290,1
8.078899005,1290,1
8.100232005,1250,1
8.121565005,1325,1
8.142898005,1295,1
8.164231005,1260,1
8.185564005,1265,1
8.206897005,1235,1
8.228230005,1270,1
8.249563005,1260,1
8.270896005,1260,1
8.292229005,1245,1
8.313562005,1320,1
8.334895005,1300,1
8.356228005,1315,1
8.377561005,1255,1
8.398894005,1275,1
8.420227005,1275,1
8.441560005,1255,1
8.462893005,1295,1
8.484226005,1275,1
8.505559005,1300,1
8.526892005,1240,1
8.548225005,1280,1
8.569558005,1280,1
8.590891005,1340,1
8.612224005,1295,1
8.633557005,1285,1
8.654890005,1275,1
8.676223005,1300,1
8.697556005,1300,1
8.718889005,1330,1
8.740222005,1360,1
8.761555005,1270,1
8.782888005,1230,1
8.804221005,1295,1
8.825554005,1325,1
8.846887005,1200,1
8.868220005,1235,1
8.889553005,1275,1
8.910886005,1305,1
8.932219005,1300,1
8.953552005,1285,1
8.974885005,1320,1
8.996218005,1270,1
9.017551005,1315,1
9.038884005,1305,1
9.060217005,1265,1
9.081550005,1255,1
9.102883005,1285,1
9.124216005,1315,1
9.145549005,1300,1
9.166882005,1305,1
9.188215005,1305,1
9.209548005,1335,1
9.230881005,1290,1
9.252214005,1260,1
9.273547005,1320,1
9.294880005,1290,1
9.316213005,1270,1
9.337546005,1260,1
9.358879005,1275,1
9.380212005,1280,1
9.401545005,1335,1
9.422878005,1265,1
9.444211005,1285,1
9.465544005,1270,1
9.486877005,1345,1
9.508210005,1420,1
9.529543005,1810,1
9.550876005,1300,1
9.572209005,1295,1
9.593542005,1285,1
9.614875005,1180,1
9.636208005,1140,1
9.657541005,1200,1
9.678874005,1120,1
9.700207005,1205,1
9.721540005,1190,1
9.742873005,1205,1
9.764206005,1185,1
9.785539005,1150,1
9.806872005,1290,1
9.828205005,1190,1
9.849538005,1280,1
9.870871005,1225,1
9.892204005,1260,1
9.913537005,1250,1
9.934870005,1255,1
9.956203005,1250,1
9.977536005,1250,1
9.998869005,1270,1
10.02020201,1270,1
10.04153501,1300,1
10.06286801,1235,1
10.08420101,1260,1
10.10553401,1250,1
10.12686701,1270,1
10.14820001,1260,1
10.16953301,1315,1
10.19086601,1265,1
10.21219901,1245,1
10.23353201,1280,1
10.25486501,1250,1
10.27619801,1290,1
10.29753101,1290,1
10.31886401,1305,1
10.34019701,1270,1
10.36153001,1300,1
10.38286301,1270,1
10.40419601,1295,1
10.42552901,1260,1
10.44686201,1260,1
10.46819501,1310,1
10.48952801,1275,1
10.51086101,1265,1
10.53219401,1250,1
10.55352701,1305,1
10.57486001,1255,1
10.59619301,1255,1
10.61752601,1280,1
10.63885901,1300,1
10.66019201,1335,1
10.68152501,1340,1
10.70285801,1270,1
10.72419101,1315,1
10.74552401,1310,1
10.76685701,1305,1
10.78819001,1245,1
10.80952301,1275,1
10.83085601,1275,1
10.85218901,1250,1
10.87352201,1305,1
10.89485501,1295,1
10.91618801,1260,1
10.93752101,1290,1
10.95885401,1315,1
10.98018701,1335,1
11.00152001,1275,1
11.02285301,1270,1
11.04418601,1255,1
11.06551901,1330,1
11.08685201,1270,1
11.10818501,1250,1
11.12951801,1255,1
11.15085101,1290,1
11.17218401,1300,1
11.19351701,1305,1
11.21485001,1275,1
11.23618301,1270,1
11.25751601,1285,1
11.27884901,1245,1
11.30018201,1275,1
11.32151501,1320,1
11.34284801,1295,1
11.36418101,1240,1
11.38551401,1290,1
11.40684701,1270,1
11.42818001,1340,1
11.44951301,1275,1
11.47084601,1260,1
11.49217901,1275,1
11.51351201,1260,1
11.53484501,1290,1
11.55617801,1285,1
11.57751101,1345,1
11.59884401,1250,1
11.62017701,1290,1
11.64151001,1355,1
11.66284301,1275,1
11.68417601,1255,1
11.70550901,1295,1
11.72684201,1265,1
11.74817501,1295,1
11.76950801,1255,1
11.79084101,1325,1
11.81217401,1340,1
11.83350701,1265,1
11.85484001,1285,1
11.87617301,1245,1
11.89750601,1265,1
11.91883901,1295,1
11.94017201,1240,1
11.96150501,1275,1
11.98283801,1240,1
12.00417101,1280,1
12.02550401,1285,1
12.04683701,1275,1
12.06817001,1300,1
12.08950301,1290,1
12.11083601,1335,1
12.13216901,1275,1
12.15350201,1270,1
12.17483501,1305,1
12.19616801,1300,1
12.21750101,1275,1
12.23883401,1270,1
12.26016701,1255,1
12.28150001,1315,1
12.30283301,1260,1
12.32416601,1290,1
12.34549901,1260,1
12.36683201,1285,1
12.38816501,1270,1
12.40949801,1285,1
12.43083101,1260,1
12.45216401,1285,1
12.47349701,1315,1
12.49483001,1265,1
12.51616301,1295,1
12.53749601,1295,1
12.55882901,1345,1
12.58016201,1270,1
12.60149501,1230,1
12.62282801,1305,1
12.64416101,1280,1
12.66549401,1220,1
12.68682701,1280,1
12.70816001,1305,1
12.72949301,1285,1
12.75082601,1245,1
12.77215901,1280,1
12.79349201,1280,1
12.81482501,1315,1
12.83615801,1305,1
12.85749101,1265,1
12.87882401,1315,1
12.90015701,1315,1
12.92149001,1265,1
12.94282301,1290,1
12.96415601,1280,1
12.98548901,1260,1
13.00682201,1280,1
13.02815501,1300,1
13.04948801,1285,1
13.07082101,1300,1
13.09215401,1260,1
13.11348701,1250,1
13.13482001,1285,1
13.15615301,1300,1
13.17748601,1285,1
13.19881901,1275,1
13.22015201,1280,1
13.24148501,1300,1
13.26281801,1220,1
13.28415101,1495,1
13.30548401,1270,1
13.32681701,1250,1
13.34815001,1280,1
13.36948301,1235,1
13.39081601,1230,1
13.41214901,1240,1
13.43348201,1240,1
13.45481501,1190,1
13.47614801,1240,1
13.49748101,1235,1
13.51881401,1235,1
13.54014701,1265,1
13.56148001,1270,1
13.58281301,1385,1
13.60414601,1445,1
13.62547901,1235,1
13.64681201,1200,1
13.66814501,1265,1
13.68947801,1320,1
13.71081101,1285,1
13.73214401,1380,1
13.75347701,1385,1
13.77481001,1345,1
13.79614301,1395,1
13.81747601,1330,1
13.83880901,1245,1
13.86014201,1270,1
13.88147501,1485,1
13.90280801,1165,1
13.92414101,1195,1
13.94547401,1245,1
13.96680701,1225,1
13.98814001,1290,1
14.00947301,1260,1
14.03080601,1210,1
14.05213901,1180,1
14.07347201,1230,1
14.09480501,1235,1
14.11613801,1245,1
14.13747101,1230,1
14.15880401,1220,1
14.18013701,1315,1
14.20147001,1255,1
14.22280301,1825,1
14.24413601,1125,1
14.26546901,1185,1
14.28680201,1195,1
14.30813501,1225,1
14.32946801,1300,1
14.35080101,1245,1
14.37213401,1275,1
14.39346701,1965,1
14.41480001,1135,1
14.43613301,1125,1
14.45746601,1180,1
14.47879901,1195,1
14.50013201,1200,1
14.52146501,1265,1
14.54279801,1405,1
14.56413101,1240,1
14.58546401,1180,1
14.60679701,1165,1
14.62813001,1190,1
14.64946301,1200,1
14.67079601,1230,1
14.69212901,1250,1
14.71346201,1235,1
14.73479501,1245,1
14.75612801,1325,1
14.77746101,1385,1
14.79879401,1355,1
14.82012701,1320,1
14.84146001,1360,1
14.86279301,1315,1
14.88412601,1270,1
14.90545901,1255,1
14.92679201,1195,1
14.94812501,1235,1
14.96945801,1190,1
14.99079101,1155,1
